Request_ID,Request_Time,Response_Time,Completion_Time,Scheduled_Time,Req_Status,Cancellation_Reason,User_ID,Provider_ID,Service_ID
1466,2020-11-24 00:00:00,2020-11-24 01:25:00,,2020-11-28 00:00:00,Cancelled,User Cancelled,1254,332,9
1467,2020-08-10 00:00:00,2020-08-10 00:57:00,,2020-08-11 00:00:00,Cancelled,Late Response,1757,378,11
1468,2024-12-20 00:00:00,,,2024-12-23 00:00:00,No Response,,1069,101,19
1469,2024-02-17 00:00:00,2024-02-17 01:26:00,2024-02-17 03:59:00,2024-02-19 00:00:00,Completed,,1285,74,2
1470,2024-12-09 00:00:00,2024-12-09 01:21:00,,2024-12-11 00:00:00,Cancelled,Provider Unavailable,35,459,16
1471,2021-07-26 00:00:00,,,2021-07-29 00:00:00,No Response,,333,30,15
1472,2021-06-16 00:00:00,,,2021-06-17 00:00:00,No Response,,1563,442,14
1473,2021-01-12 00:00:00,,,2021-01-15 00:00:00,No Response,,706,10,18
1474,2024-04-23 00:00:00,2024-04-23 00:25:00,2024-04-23 05:24:00,2024-04-28 00:00:00,Completed,,1485,321,16
1475,2022-12-15 00:00:00,2022-12-15 00:55:00,2022-12-15 05:33:00,2022-12-20 00:00:00,Completed,,1910,309,3
1476,2022-03-10 00:00:00,2022-03-10 00:30:00,2022-03-10 04:32:00,2022-03-11 00:00:00,Completed,,1093,135,3
1477,2023-07-10 00:00:00,2023-07-10 01:36:00,,2023-07-11 00:00:00,Cancelled,User Cancelled,183,480,5
1478,2021-03-21 00:00:00,2021-03-21 01:14:00,,2021-03-21 00:00:00,Cancelled,Provider Unavailable,707,469,13
1479,2021-02-20 00:00:00,2021-02-20 01:22:00,2021-02-20 02:55:00,2021-02-20 00:00:00,Completed,,22,105,6
1480,2024-09-24 00:00:00,2024-09-24 01:50:00,2024-09-24 06:22:00,2024-09-29 00:00:00,Completed,,778,58,8
1481,2025-07-23 00:00:00,,,2025-07-27 00:00:00,No Response,,651,68,15
1482,2021-05-11 00:00:00,2021-05-11 00:32:00,2021-05-11 04:31:00,2021-05-11 00:00:00,Completed,,2000,177,13
1483,2023-04-30 00:00:00,2023-04-30 00:38:00,,2023-05-04 00:00:00,Cancelled,User Cancelled,1826,342,18
1484,2023-08-16 00:00:00,2023-08-16 00:23:00,2023-08-16 03:55:00,2023-08-18 00:00:00,Completed,,1487,493,6
1485,2024-11-01 00:00:00,2024-11-01 00:41:00,,2024-11-01 00:00:00,Cancelled,User Cancelled,1046,23,4
1486,2021-02-20 00:00:00,2021-02-20 01:05:00,,2021-02-24 00:00:00,Cancelled,User Cancelled,926,105,9
1487,2025-08-08 00:00:00,,,2025-08-12 00:00:00,No Response,,1900,73,15
1488,2020-11-03 00:00:00,2020-11-03 01:51:00,2020-11-03 03:23:00,2020-11-08 00:00:00,Completed,,349,469,6
1489,2022-01-17 00:00:00,2022-01-17 01:25:00,2022-01-17 03:14:00,2022-01-19 00:00:00,Completed,,189,450,16
1490,2021-12-03 00:00:00,,,2021-12-07 00:00:00,No Response,,1064,477,14
1491,2024-11-28 00:00:00,2024-11-28 01:42:00,2024-11-28 05:30:00,2024-11-29 00:00:00,Completed,,697,377,16
1492,2022-09-22 00:00:00,2022-09-22 01:53:00,2022-09-22 06:26:00,2022-09-23 00:00:00,Completed,,1792,422,18
1493,2024-07-30 00:00:00,2024-07-30 00:48:00,2024-07-30 02:55:00,2024-08-03 00:00:00,Completed,,1114,349,11
1494,2025-07-11 00:00:00,,,2025-07-15 00:00:00,No Response,,1537,231,1
1495,2024-07-07 00:00:00,,,2024-07-07 00:00:00,No Response,,1116,369,14
1496,2024-07-07 00:00:00,2024-07-07 00:35:00,,2024-07-10 00:00:00,Cancelled,Late Response,929,245,2
1497,2020-03-04 00:00:00,2020-03-04 01:42:00,,2020-03-04 00:00:00,Cancelled,Provider Unavailable,1598,414,5
1498,2021-12-01 00:00:00,2021-12-01 00:33:00,2021-12-01 03:41:00,2021-12-03 00:00:00,Completed,,1108,74,3
1499,2024-05-30 00:00:00,,,2024-06-04 00:00:00,No Response,,1381,82,3
1500,2025-01-06 00:00:00,2025-01-06 01:32:00,2025-01-06 03:57:00,2025-01-09 00:00:00,Completed,,750,8,11
1501,2025-11-11 00:00:00,,,2025-11-12 00:00:00,No Response,,1167,77,3
1502,2023-09-02 00:00:00,,,2023-09-05 00:00:00,No Response,,149,293,5
1503,2020-06-10 00:00:00,,,2020-06-14 00:00:00,No Response,,1985,234,20
1504,2022-08-21 00:00:00,2022-08-21 01:24:00,,2022-08-25 00:00:00,Cancelled,Late Response,1095,396,9
1505,2020-03-07 00:00:00,2020-03-07 00:21:00,2020-03-07 00:50:00,2020-03-09 00:00:00,Completed,,592,402,18
1506,2022-07-30 00:00:00,,,2022-08-03 00:00:00,No Response,,1636,18,20
1507,2022-10-24 00:00:00,,,2022-10-26 00:00:00,No Response,,888,500,20
1508,2023-10-15 00:00:00,,,2023-10-19 00:00:00,No Response,,1328,67,10
1509,2020-12-10 00:00:00,2020-12-10 00:49:00,,2020-12-13 00:00:00,Cancelled,Late Response,1049,284,3
1510,2020-05-26 00:00:00,,,2020-05-31 00:00:00,No Response,,1118,260,15
1511,2022-01-03 00:00:00,2022-01-03 01:59:00,2022-01-03 06:47:00,2022-01-06 00:00:00,Completed,,904,47,12
1512,2022-03-13 00:00:00,,,2022-03-18 00:00:00,No Response,,917,200,16
1513,2025-01-25 00:00:00,2025-01-25 00:53:00,,2025-01-25 00:00:00,Cancelled,Late Response,383,14,20
1514,2025-07-20 00:00:00,,,2025-07-24 00:00:00,No Response,,131,369,15
1515,2021-09-06 00:00:00,,,2021-09-10 00:00:00,No Response,,1009,197,18
1516,2025-07-29 00:00:00,,,2025-07-30 00:00:00,No Response,,1875,224,17
1517,2023-08-04 00:00:00,,,2023-08-08 00:00:00,No Response,,1715,428,5
1518,2025-12-19 00:00:00,2025-12-19 01:32:00,,2025-12-23 00:00:00,Cancelled,User Cancelled,402,253,2
1519,2022-08-30 00:00:00,2022-08-30 00:11:00,,2022-09-04 00:00:00,Cancelled,Provider Unavailable,817,330,6
1520,2024-05-17 00:00:00,2024-05-17 01:38:00,,2024-05-21 00:00:00,Cancelled,Provider Unavailable,1809,16,12
1521,2020-06-05 00:00:00,2020-06-05 01:31:00,2020-06-05 02:44:00,2020-06-06 00:00:00,Completed,,1405,234,19
1522,2021-12-21 00:00:00,,,2021-12-23 00:00:00,No Response,,573,461,18
1523,2022-10-25 00:00:00,2022-10-25 01:12:00,2022-10-25 04:43:00,2022-10-28 00:00:00,Completed,,1746,192,9
1524,2021-07-28 00:00:00,2021-07-28 01:50:00,,2021-08-01 00:00:00,Cancelled,Provider Unavailable,1216,202,7
1525,2021-06-29 00:00:00,,,2021-07-03 00:00:00,No Response,,381,327,8
1526,2024-05-22 00:00:00,2024-05-22 01:55:00,2024-05-22 03:44:00,2024-05-26 00:00:00,Completed,,1515,295,9
1527,2021-02-26 00:00:00,2021-02-26 00:56:00,,2021-02-27 00:00:00,Cancelled,Provider Unavailable,1968,462,19
1528,2022-02-03 00:00:00,,,2022-02-05 00:00:00,No Response,,164,351,11
1529,2021-12-29 00:00:00,2021-12-29 00:54:00,,2021-12-30 00:00:00,Cancelled,Late Response,1480,478,16
1530,2022-06-26 00:00:00,,,2022-06-27 00:00:00,No Response,,352,207,19
1531,2024-02-24 00:00:00,2024-02-24 00:33:00,2024-02-24 05:01:00,2024-02-24 00:00:00,Completed,,704,272,20
1532,2024-02-21 00:00:00,2024-02-21 00:08:00,,2024-02-26 00:00:00,Cancelled,Provider Unavailable,1147,364,13
1533,2023-08-21 00:00:00,2023-08-21 01:23:00,2023-08-21 04:17:00,2023-08-24 00:00:00,Completed,,1063,135,13
1534,2022-12-07 00:00:00,2022-12-07 00:05:00,2022-12-07 01:54:00,2022-12-09 00:00:00,Completed,,1584,349,10
1535,2025-09-29 00:00:00,,,2025-09-29 00:00:00,No Response,,1287,320,4
1536,2025-05-25 00:00:00,,,2025-05-28 00:00:00,No Response,,1898,427,4
1537,2025-11-06 00:00:00,,,2025-11-08 00:00:00,No Response,,338,25,7
1538,2020-06-03 00:00:00,2020-06-03 01:52:00,2020-06-03 05:08:00,2020-06-04 00:00:00,Completed,,1192,121,9
1539,2023-08-25 00:00:00,2023-08-25 01:03:00,,2023-08-25 00:00:00,Cancelled,Provider Unavailable,808,158,3
1540,2021-03-15 00:00:00,2021-03-15 01:38:00,2021-03-15 03:16:00,2021-03-17 00:00:00,Completed,,1695,168,7
1541,2024-09-14 00:00:00,2024-09-14 01:38:00,,2024-09-18 00:00:00,Cancelled,User Cancelled,1269,454,7
1542,2025-01-06 00:00:00,2025-01-06 00:10:00,,2025-01-06 00:00:00,Cancelled,Late Response,488,409,14
1543,2021-03-22 00:00:00,2021-03-22 01:43:00,,2021-03-22 00:00:00,Cancelled,User Cancelled,545,488,5
1544,2025-02-13 00:00:00,2025-02-13 01:23:00,,2025-02-17 00:00:00,Cancelled,User Cancelled,1590,182,6
1545,2025-04-20 00:00:00,,,2025-04-20 00:00:00,No Response,,1426,303,17
1546,2025-05-11 00:00:00,2025-05-11 00:39:00,2025-05-11 03:53:00,2025-05-12 00:00:00,Completed,,1240,376,5
1547,2025-11-27 00:00:00,,,2025-11-29 00:00:00,No Response,,482,433,17
1548,2023-09-17 00:00:00,,,2023-09-20 00:00:00,No Response,,824,84,5
1549,2025-09-05 00:00:00,2025-09-05 01:46:00,,2025-09-08 00:00:00,Cancelled,Late Response,853,30,11
1550,2021-11-17 00:00:00,2021-11-17 01:08:00,2021-11-17 04:10:00,2021-11-21 00:00:00,Completed,,906,144,10
1551,2023-10-22 00:00:00,,,2023-10-26 00:00:00,No Response,,691,380,9
1552,2023-07-23 00:00:00,,,2023-07-27 00:00:00,No Response,,865,494,12
1553,2021-06-11 00:00:00,2021-06-11 01:23:00,,2021-06-11 00:00:00,Cancelled,User Cancelled,590,92,17
1554,2023-09-23 00:00:00,2023-09-23 00:22:00,2023-09-23 00:35:00,2023-09-23 00:00:00,Completed,,1664,355,14
1555,2024-03-05 00:00:00,,,2024-03-06 00:00:00,No Response,,88,80,10
1556,2020-10-24 00:00:00,2020-10-24 00:21:00,2020-10-24 01:30:00,2020-10-26 00:00:00,Completed,,1201,332,8
1557,2022-05-03 00:00:00,2022-05-03 00:46:00,2022-05-03 03:50:00,2022-05-06 00:00:00,Completed,,1779,163,3
1558,2024-10-09 00:00:00,,,2024-10-14 00:00:00,No Response,,70,268,7
1559,2023-03-08 00:00:00,2023-03-08 00:41:00,,2023-03-12 00:00:00,Cancelled,Late Response,374,350,4
1560,2025-07-02 00:00:00,2025-07-02 01:08:00,2025-07-02 03:11:00,2025-07-05 00:00:00,Completed,,1264,197,13
1561,2023-04-13 00:00:00,,,2023-04-16 00:00:00,No Response,,920,461,15
1562,2021-06-15 00:00:00,2021-06-15 01:53:00,,2021-06-19 00:00:00,Cancelled,Late Response,307,383,1
1563,2023-03-25 00:00:00,2023-03-25 00:13:00,2023-03-25 04:52:00,2023-03-26 00:00:00,Completed,,1442,86,12
1564,2021-03-09 00:00:00,,,2021-03-10 00:00:00,No Response,,1650,417,6
1565,2021-06-01 00:00:00,2021-06-01 01:22:00,2021-06-01 02:45:00,2021-06-06 00:00:00,Completed,,390,429,3
1566,2021-01-14 00:00:00,2021-01-14 00:53:00,2021-01-14 01:07:00,2021-01-14 00:00:00,Completed,,15,321,10
1567,2022-12-10 00:00:00,2022-12-10 00:25:00,,2022-12-11 00:00:00,Cancelled,Late Response,1065,126,14
1568,2020-04-09 00:00:00,,,2020-04-10 00:00:00,No Response,,1133,238,12
1569,2025-10-25 00:00:00,,,2025-10-25 00:00:00,No Response,,1571,242,13
1570,2022-01-10 00:00:00,2022-01-10 01:06:00,,2022-01-13 00:00:00,Cancelled,Provider Unavailable,1363,234,6
1571,2022-12-24 00:00:00,2022-12-24 00:22:00,,2022-12-27 00:00:00,Cancelled,User Cancelled,534,383,12
1572,2023-08-25 00:00:00,2023-08-25 01:24:00,2023-08-25 02:20:00,2023-08-29 00:00:00,Completed,,1767,293,2
1573,2024-04-15 00:00:00,,,2024-04-19 00:00:00,No Response,,1673,398,15
1574,2024-05-26 00:00:00,2024-05-26 01:15:00,2024-05-26 02:58:00,2024-05-31 00:00:00,Completed,,494,374,4
1575,2025-04-04 00:00:00,2025-04-04 00:13:00,2025-04-04 04:17:00,2025-04-09 00:00:00,Completed,,901,492,4
1576,2022-06-08 00:00:00,,,2022-06-13 00:00:00,No Response,,441,102,15
1577,2020-04-29 00:00:00,2020-04-29 00:28:00,,2020-04-30 00:00:00,Cancelled,User Cancelled,1194,495,6
1578,2022-05-26 00:00:00,,,2022-05-29 00:00:00,No Response,,1181,490,19
1579,2024-10-15 00:00:00,2024-10-15 01:29:00,,2024-10-19 00:00:00,Cancelled,User Cancelled,1806,88,4
1580,2021-08-12 00:00:00,2021-08-12 01:59:00,2021-08-12 03:34:00,2021-08-14 00:00:00,Completed,,1312,156,8
1581,2022-04-12 00:00:00,2022-04-12 01:16:00,,2022-04-14 00:00:00,Cancelled,Provider Unavailable,1338,187,8
1582,2025-03-11 00:00:00,,,2025-03-16 00:00:00,No Response,,856,63,16
1583,2021-10-23 00:00:00,2021-10-23 00:42:00,,2021-10-24 00:00:00,Cancelled,User Cancelled,1808,253,8
1584,2022-11-05 00:00:00,,,2022-11-08 00:00:00,No Response,,1170,171,9
1585,2022-01-09 00:00:00,2022-01-09 01:22:00,,2022-01-13 00:00:00,Cancelled,Provider Unavailable,1252,367,4
1586,2021-12-15 00:00:00,2021-12-15 00:13:00,,2021-12-16 00:00:00,Cancelled,User Cancelled,6,96,19
1587,2025-04-03 00:00:00,,,2025-04-06 00:00:00,No Response,,679,127,20
1588,2025-07-01 00:00:00,,,2025-07-03 00:00:00,No Response,,1473,58,7
1589,2025-10-26 00:00:00,2025-10-26 00:21:00,2025-10-26 01:47:00,2025-10-26 00:00:00,Completed,,284,297,18
1590,2021-07-05 00:00:00,2021-07-05 00:55:00,,2021-07-10 00:00:00,Cancelled,Late Response,1664,346,4
1591,2022-02-10 00:00:00,2022-02-10 00:09:00,2022-02-10 00:41:00,2022-02-12 00:00:00,Completed,,1768,28,18
1592,2025-03-22 00:00:00,,,2025-03-26 00:00:00,No Response,,1559,284,16
1593,2024-11-30 00:00:00,2024-11-30 01:32:00,,2024-12-01 00:00:00,Cancelled,Late Response,1037,443,19
1594,2025-10-07 00:00:00,2025-10-07 00:28:00,,2025-10-08 00:00:00,Cancelled,Late Response,1516,370,12
1595,2020-06-14 00:00:00,2020-06-14 00:07:00,2020-06-14 02:39:00,2020-06-16 00:00:00,Completed,,1096,202,2
1596,2020-12-01 00:00:00,,,2020-12-05 00:00:00,No Response,,484,473,13
1597,2020-09-29 00:00:00,2020-09-29 01:51:00,,2020-09-30 00:00:00,Cancelled,User Cancelled,657,57,15
1598,2021-01-18 00:00:00,2021-01-18 01:44:00,2021-01-18 03:10:00,2021-01-23 00:00:00,Completed,,1786,373,19
1599,2023-11-27 00:00:00,,,2023-11-27 00:00:00,No Response,,1183,86,19
1600,2025-05-11 00:00:00,2025-05-11 01:28:00,,2025-05-16 00:00:00,Cancelled,Late Response,190,156,7
1601,2022-03-15 00:00:00,2022-03-15 01:18:00,2022-03-15 05:00:00,2022-03-18 00:00:00,Completed,,395,30,20
1602,2025-08-09 00:00:00,2025-08-09 01:22:00,2025-08-09 02:30:00,2025-08-10 00:00:00,Completed,,170,108,19
1603,2021-09-13 00:00:00,2021-09-13 00:31:00,2021-09-13 02:01:00,2021-09-13 00:00:00,Completed,,815,25,5
1604,2024-08-06 00:00:00,2024-08-06 01:41:00,,2024-08-11 00:00:00,Cancelled,User Cancelled,1776,352,15
1605,2020-12-31 00:00:00,2020-12-31 00:19:00,2020-12-31 03:44:00,2021-01-03 00:00:00,Completed,,110,59,20
1606,2020-06-20 00:00:00,2020-06-20 01:24:00,2020-06-20 01:50:00,2020-06-23 00:00:00,Completed,,215,67,6
1607,2025-12-07 00:00:00,2025-12-07 00:36:00,,2025-12-08 00:00:00,Cancelled,Late Response,279,371,11
1608,2020-05-31 00:00:00,2020-05-31 01:18:00,,2020-06-01 00:00:00,Cancelled,Provider Unavailable,1530,374,7
1609,2020-02-24 00:00:00,,,2020-02-25 00:00:00,No Response,,779,173,7
1610,2025-11-03 00:00:00,2025-11-03 00:24:00,2025-11-03 02:58:00,2025-11-04 00:00:00,Completed,,933,334,10
1611,2020-04-03 00:00:00,,,2020-04-08 00:00:00,No Response,,206,47,10
1612,2021-07-29 00:00:00,2021-07-29 01:55:00,,2021-07-29 00:00:00,Cancelled,Late Response,809,321,17
1613,2021-09-06 00:00:00,,,2021-09-08 00:00:00,No Response,,1362,168,5
1614,2022-03-04 00:00:00,,,2022-03-06 00:00:00,No Response,,770,66,1
1615,2020-09-27 00:00:00,,,2020-10-02 00:00:00,No Response,,1982,180,13
1616,2023-11-15 00:00:00,2023-11-15 01:44:00,2023-11-15 06:08:00,2023-11-15 00:00:00,Completed,,1342,1,7
1617,2025-02-01 00:00:00,2025-02-01 00:23:00,2025-02-01 02:54:00,2025-02-02 00:00:00,Completed,,1590,50,8
1618,2023-08-30 00:00:00,,,2023-09-01 00:00:00,No Response,,869,479,12
1619,2022-05-18 00:00:00,2022-05-18 00:38:00,2022-05-18 01:26:00,2022-05-23 00:00:00,Completed,,794,158,5
1620,2021-07-30 00:00:00,2021-07-30 00:11:00,,2021-08-02 00:00:00,Cancelled,User Cancelled,1595,80,1
1621,2025-05-17 00:00:00,2025-05-17 01:16:00,2025-05-17 05:39:00,2025-05-19 00:00:00,Completed,,742,315,6
1622,2020-09-08 00:00:00,2020-09-08 01:37:00,,2020-09-13 00:00:00,Cancelled,User Cancelled,124,86,20
1623,2020-04-01 00:00:00,2020-04-01 00:34:00,,2020-04-02 00:00:00,Cancelled,User Cancelled,884,219,19
1624,2021-03-14 00:00:00,2021-03-14 00:45:00,,2021-03-16 00:00:00,Cancelled,User Cancelled,1762,145,17
1625,2022-06-27 00:00:00,,,2022-07-02 00:00:00,No Response,,1696,450,1
1626,2022-10-19 00:00:00,2022-10-19 00:20:00,2022-10-19 00:38:00,2022-10-23 00:00:00,Completed,,1775,147,2
1627,2025-07-26 00:00:00,,,2025-07-31 00:00:00,No Response,,744,465,13
1628,2023-06-16 00:00:00,,,2023-06-16 00:00:00,No Response,,925,189,14
1629,2023-11-26 00:00:00,2023-11-26 00:41:00,,2023-11-29 00:00:00,Cancelled,User Cancelled,760,227,19
1630,2025-05-18 00:00:00,2025-05-18 00:22:00,2025-05-18 02:40:00,2025-05-21 00:00:00,Completed,,1937,127,9
1631,2020-06-29 00:00:00,,,2020-06-29 00:00:00,No Response,,890,2,4
1632,2021-05-17 00:00:00,2021-05-17 00:31:00,2021-05-17 00:54:00,2021-05-22 00:00:00,Completed,,1576,61,17
1633,2022-07-30 00:00:00,2022-07-30 01:02:00,2022-07-30 04:36:00,2022-08-01 00:00:00,Completed,,1624,212,18
1634,2025-06-25 00:00:00,2025-06-25 00:59:00,2025-06-25 05:33:00,2025-06-25 00:00:00,Completed,,1564,483,3
1635,2021-02-03 00:00:00,,,2021-02-08 00:00:00,No Response,,1115,7,17
1636,2021-08-29 00:00:00,,,2021-08-29 00:00:00,No Response,,751,230,4
1637,2023-11-04 00:00:00,,,2023-11-04 00:00:00,No Response,,1779,369,4
1638,2025-09-13 00:00:00,2025-09-13 00:57:00,2025-09-13 04:58:00,2025-09-13 00:00:00,Completed,,950,44,7
1639,2022-07-27 00:00:00,2022-07-27 00:15:00,,2022-07-27 00:00:00,Cancelled,Provider Unavailable,505,28,15
1640,2023-02-02 00:00:00,2023-02-02 00:43:00,,2023-02-03 00:00:00,Cancelled,Provider Unavailable,740,497,17
1641,2020-04-11 00:00:00,2020-04-11 01:17:00,2020-04-11 05:09:00,2020-04-12 00:00:00,Completed,,359,59,7
1642,2023-12-26 00:00:00,2023-12-26 00:59:00,,2023-12-31 00:00:00,Cancelled,Provider Unavailable,715,273,17
1643,2020-05-01 00:00:00,2020-05-01 00:20:00,2020-05-01 05:17:00,2020-05-01 00:00:00,Completed,,1221,130,16
1644,2024-07-06 00:00:00,2024-07-06 01:50:00,2024-07-06 05:45:00,2024-07-08 00:00:00,Completed,,684,102,7
1645,2024-11-24 00:00:00,2024-11-24 00:15:00,2024-11-24 03:25:00,2024-11-28 00:00:00,Completed,,1717,224,13
1646,2021-07-20 00:00:00,,,2021-07-23 00:00:00,No Response,,132,269,8
1647,2022-12-25 00:00:00,2022-12-25 00:58:00,,2022-12-28 00:00:00,Cancelled,User Cancelled,39,17,2
1648,2020-04-12 00:00:00,2020-04-12 01:46:00,2020-04-12 02:55:00,2020-04-12 00:00:00,Completed,,637,495,11
1649,2025-03-29 00:00:00,2025-03-29 00:37:00,2025-03-29 01:06:00,2025-03-29 00:00:00,Completed,,916,302,16
1650,2022-08-24 00:00:00,,,2022-08-28 00:00:00,No Response,,1534,336,9
1651,2023-01-09 00:00:00,,,2023-01-09 00:00:00,No Response,,140,421,19
1652,2023-07-21 00:00:00,2023-07-21 00:10:00,2023-07-21 02:30:00,2023-07-25 00:00:00,Completed,,646,128,3
1653,2023-05-04 00:00:00,,,2023-05-08 00:00:00,No Response,,1247,257,2
1654,2025-12-07 00:00:00,2025-12-07 01:26:00,,2025-12-08 00:00:00,Cancelled,Late Response,1683,255,13
1655,2024-12-03 00:00:00,,,2024-12-03 00:00:00,No Response,,134,102,15
1656,2023-04-13 00:00:00,2023-04-13 00:57:00,2023-04-13 04:22:00,2023-04-13 00:00:00,Completed,,1667,213,13
1657,2023-03-20 00:00:00,2023-03-20 01:07:00,2023-03-20 05:22:00,2023-03-24 00:00:00,Completed,,305,111,16
1658,2021-12-14 00:00:00,2021-12-14 01:00:00,,2021-12-15 00:00:00,Cancelled,User Cancelled,546,128,8
1659,2023-03-30 00:00:00,,,2023-04-03 00:00:00,No Response,,1510,353,17
1660,2025-01-01 00:00:00,2025-01-01 00:13:00,2025-01-01 02:38:00,2025-01-02 00:00:00,Completed,,1868,59,20
1661,2020-04-17 00:00:00,2020-04-17 01:04:00,2020-04-17 01:40:00,2020-04-21 00:00:00,Completed,,1810,221,5
1662,2021-12-03 00:00:00,2021-12-03 00:16:00,2021-12-03 03:56:00,2021-12-03 00:00:00,Completed,,944,420,18
1663,2022-11-28 00:00:00,2022-11-28 01:53:00,2022-11-28 06:42:00,2022-11-28 00:00:00,Completed,,1723,82,1
1664,2025-10-02 00:00:00,,,2025-10-06 00:00:00,No Response,,482,190,20
1665,2025-01-11 00:00:00,2025-01-11 01:59:00,2025-01-11 03:06:00,2025-01-11 00:00:00,Completed,,1813,400,19
1666,2025-08-24 00:00:00,,,2025-08-28 00:00:00,No Response,,1999,228,1
1667,2020-05-05 00:00:00,2020-05-05 01:14:00,2020-05-05 04:48:00,2020-05-07 00:00:00,Completed,,1976,149,17
1668,2021-10-20 00:00:00,2021-10-20 01:02:00,2021-10-20 04:14:00,2021-10-24 00:00:00,Completed,,623,274,5
1669,2024-12-08 00:00:00,,,2024-12-10 00:00:00,No Response,,1051,378,8
1670,2021-12-07 00:00:00,2021-12-07 01:48:00,2021-12-07 02:11:00,2021-12-09 00:00:00,Completed,,897,478,1
1671,2025-04-26 00:00:00,2025-04-26 01:05:00,,2025-05-01 00:00:00,Cancelled,User Cancelled,1107,24,14
1672,2022-02-12 00:00:00,2022-02-12 01:17:00,,2022-02-12 00:00:00,Cancelled,Provider Unavailable,1698,432,6
1673,2020-12-10 00:00:00,2020-12-10 01:10:00,2020-12-10 05:35:00,2020-12-15 00:00:00,Completed,,1220,207,3
1674,2021-11-08 00:00:00,,,2021-11-13 00:00:00,No Response,,1674,303,9
1675,2021-09-08 00:00:00,2021-09-08 01:37:00,,2021-09-11 00:00:00,Cancelled,Late Response,868,287,17
1676,2020-07-23 00:00:00,2020-07-23 00:10:00,,2020-07-27 00:00:00,Cancelled,Provider Unavailable,1932,344,16
1677,2022-11-25 00:00:00,2022-11-25 01:46:00,2022-11-25 05:32:00,2022-11-25 00:00:00,Completed,,470,366,4
1678,2025-07-17 00:00:00,,,2025-07-22 00:00:00,No Response,,727,219,2
1679,2023-03-09 00:00:00,,,2023-03-14 00:00:00,No Response,,509,91,16
1680,2023-09-27 00:00:00,,,2023-09-30 00:00:00,No Response,,1133,286,8
1681,2024-06-18 00:00:00,2024-06-18 00:42:00,2024-06-18 01:15:00,2024-06-22 00:00:00,Completed,,726,55,15
1682,2024-03-21 00:00:00,2024-03-21 01:14:00,,2024-03-22 00:00:00,Cancelled,Late Response,1897,216,10
1683,2024-10-24 00:00:00,2024-10-24 00:39:00,2024-10-24 04:40:00,2024-10-28 00:00:00,Completed,,543,480,20
1684,2024-12-23 00:00:00,2024-12-23 00:24:00,2024-12-23 05:21:00,2024-12-25 00:00:00,Completed,,640,78,3
1685,2021-10-16 00:00:00,2021-10-16 01:19:00,,2021-10-17 00:00:00,Cancelled,Late Response,210,198,5
1686,2021-05-27 00:00:00,2021-05-27 01:09:00,2021-05-27 03:12:00,2021-05-29 00:00:00,Completed,,833,141,18
1687,2025-08-17 00:00:00,2025-08-17 01:23:00,2025-08-17 01:54:00,2025-08-20 00:00:00,Completed,,1095,205,18
1688,2025-05-18 00:00:00,2025-05-18 01:41:00,2025-05-18 06:20:00,2025-05-21 00:00:00,Completed,,282,133,13
1689,2024-10-06 00:00:00,2024-10-06 01:24:00,2024-10-06 02:06:00,2024-10-06 00:00:00,Completed,,1233,295,3
1690,2021-04-07 00:00:00,,,2021-04-12 00:00:00,No Response,,615,38,7
1691,2021-10-30 00:00:00,2021-10-30 01:36:00,2021-10-30 05:14:00,2021-10-30 00:00:00,Completed,,509,184,20
1692,2024-07-27 00:00:00,2024-07-27 00:48:00,2024-07-27 02:33:00,2024-07-28 00:00:00,Completed,,477,110,16
1693,2023-08-08 00:00:00,,,2023-08-12 00:00:00,No Response,,90,471,9
1694,2020-03-30 00:00:00,2020-03-30 00:51:00,2020-03-30 03:23:00,2020-04-01 00:00:00,Completed,,194,206,11
1695,2021-05-25 00:00:00,,,2021-05-25 00:00:00,No Response,,1015,75,9
1696,2022-03-02 00:00:00,,,2022-03-04 00:00:00,No Response,,879,163,2
1697,2024-09-01 00:00:00,2024-09-01 01:53:00,,2024-09-01 00:00:00,Cancelled,Provider Unavailable,561,15,19
1698,2020-09-24 00:00:00,,,2020-09-25 00:00:00,No Response,,1548,380,16
