Request_ID,Amount,Payment_Method,Payment_Status
3475,15.17,Cash,Pending
3476,62.44,Cash,Pending
3477,39.64,Card,Pending
3478,7.32,Card,Pending
3479,79.46,Card,Pending
3480,93.24,Card,Pending
3481,33.88,Card,Pending
3482,12.14,Cash,Pending
3483,37.91,Cash,Pending
3484,54.17,Cash,Pending
3485,606.82,Cash,Paid
3486,207.88,Card,Paid
3487,618.49,Card,Paid
3488,29.24,Cash,Pending
3489,47.58,Card,Pending
3490,95.09,Card,Pending
3491,962.6,Card,Paid
3492,83.49,Cash,Pending
3493,60.07,Cash,Pending
3494,62.64,Card,Pending
3495,32.15,Card,Pending
3496,2.82,Cash,Pending
3497,75.92,Cash,Pending
3498,5.08,Card,Pending
3499,926.4,Wallet,Paid
3500,47.56,Card,Pending
3501,5.07,Cash,Pending
3502,47.04,Card,Pending
3503,103.3,Cash,Paid
3504,96.14,Cash,Pending
3505,13.32,Cash,Pending
3506,846.32,Card,Paid
3507,881.15,Wallet,Paid
3508,77.31,Card,Pending
3509,247.81,Cash,Paid
3510,70.64,Cash,Pending
3511,51.09,Card,Pending
3512,548.53,Card,Paid
3513,46.54,Card,Pending
3514,22.38,Card,Pending
3515,71.43,Wallet,Paid
3516,700.67,Wallet,Paid
3517,52.06,Cash,Pending
3518,39.22,Cash,Pending
3519,93.25,Card,Pending
3520,745.68,Card,Paid
3521,0.64,Cash,Pending
3522,703.27,Card,Paid
3523,728.55,Card,Paid
3524,97.68,Cash,Pending
3525,557.67,Wallet,Paid
3526,51.71,Card,Pending
3527,67.35,Card,Pending
3528,7.2,Cash,Pending
3529,130.05,Cash,Paid
3530,88.59,Card,Pending
3531,16.34,Card,Pending
3532,44.8,Cash,Pending
3533,77.86,Card,Pending
3534,25.29,Card,Pending
3535,73.99,Card,Pending
3536,29.65,Cash,Pending
3537,107.77,Wallet,Paid
3538,482.96,Wallet,Paid
3539,769.58,Cash,Paid
3540,45.15,Card,Pending
3541,638.72,Card,Paid
3542,42.46,Card,Pending
3543,95.46,Cash,Pending
3544,22.02,Cash,Pending
3545,40.93,Cash,Pending
3546,48.26,Card,Pending
3547,62.49,Card,Pending
3548,957.56,Cash,Paid
3549,52.18,Card,Pending
3550,41.61,Cash,Pending
3551,23.75,Cash,Pending
3552,53.19,Cash,Pending
3553,10.99,Card,Pending
3554,220.63,Cash,Paid
3555,3.48,Card,Pending
3556,14.05,Card,Pending
3557,64.18,Cash,Pending
3558,73.9,Card,Pending
3559,163.15,Wallet,Paid
3560,98.29,Cash,Pending
3561,19.56,Card,Pending
3562,29.75,Card,Pending
3563,14.72,Cash,Pending
3564,63.48,Cash,Pending
3565,383.17,Cash,Paid
3566,64.01,Card,Pending
3567,90.87,Cash,Pending
3568,85.35,Cash,Pending
3569,602.35,Cash,Paid
3570,82.63,Cash,Pending
3571,41.56,Cash,Pending
3572,94.0,Cash,Pending
3573,5.4,Cash,Pending
3574,62.66,Cash,Pending
3575,84.06,Card,Pending
3576,797.46,Cash,Paid
3577,72.74,Card,Pending
3578,77.93,Card,Pending
3579,145.94,Wallet,Paid
3580,91.41,Card,Pending
3581,629.49,Wallet,Paid
3582,680.42,Cash,Paid
3583,84.46,Cash,Pending
3584,18.88,Cash,Pending
3585,68.48,Cash,Pending
3586,834.69,Cash,Paid
3587,562.38,Wallet,Paid
3588,60.06,Card,Pending
3589,40.27,Cash,Pending
3590,98.5,Card,Pending
3591,909.82,Cash,Paid
3592,72.69,Card,Pending
3593,20.98,Cash,Pending
3594,99.33,Cash,Pending
3595,80.82,Cash,Pending
3596,16.05,Card,Pending
3597,118.5,Card,Paid
3598,54.58,Cash,Pending
3599,16.87,Cash,Pending
3600,283.12,Cash,Paid
3601,27.56,Card,Pending
3602,293.75,Wallet,Paid
3603,188.65,Wallet,Paid
3604,20.55,Cash,Pending
3605,74.78,Card,Pending
3606,51.69,Card,Pending
3607,17.77,Cash,Pending
3608,72.88,Cash,Pending
3609,501.36,Card,Paid
3610,65.14,Card,Pending
3611,43.8,Cash,Pending
3612,503.86,Cash,Paid
3613,6.76,Card,Pending
3614,888.02,Card,Paid
3615,257.65,Card,Paid
3616,5.5,Cash,Pending
3617,6.42,Cash,Pending
3618,8.24,Cash,Pending
3619,408.39,Cash,Paid
3620,165.91,Card,Paid
3621,881.81,Cash,Paid
3622,760.22,Card,Paid
3623,95.83,Card,Pending
3624,33.74,Cash,Pending
3625,0.65,Card,Pending
3626,75.65,Cash,Pending
3627,797.31,Card,Paid
3628,35.93,Card,Pending
3629,9.68,Card,Pending
3630,823.58,Card,Paid
3631,24.74,Card,Pending
3632,0.24,Cash,Pending
3633,21.78,Card,Pending
3634,60.8,Cash,Pending
3635,80.4,Cash,Pending
3636,62.52,Cash,Pending
3637,75.29,Cash,Pending
3638,71.18,Card,Pending
3639,43.95,Cash,Pending
3640,617.67,Wallet,Paid
3641,828.8,Cash,Paid
3642,86.7,Cash,Pending
3643,35.41,Cash,Pending
3644,49.63,Cash,Pending
3645,232.54,Wallet,Paid
3646,31.68,Cash,Pending
3647,694.43,Cash,Paid
3648,404.73,Card,Paid
3649,99.63,Card,Pending
3650,55.92,Cash,Pending
3651,867.96,Wallet,Paid
3652,47.25,Cash,Pending
3653,62.47,Cash,Paid
3654,40.42,Cash,Pending
3655,30.87,Cash,Pending
3656,10.36,Cash,Pending
3657,88.71,Cash,Pending
3658,66.06,Card,Pending
3659,166.47,Wallet,Paid
3660,67.05,Cash,Pending
3661,42.51,Cash,Pending
3662,96.1,Cash,Paid
3663,72.55,Card,Pending
3664,47.16,Card,Pending
3665,86.01,Card,Pending
3666,43.89,Cash,Pending
3667,19.38,Cash,Pending
3668,10.48,Cash,Pending
3669,72.18,Cash,Pending
3670,69.55,Card,Pending
3671,54.38,Card,Pending
3672,36.33,Card,Pending
3673,57.62,Card,Pending
3674,43.98,Card,Pending
3675,8.34,Card,Pending
3676,151.85,Card,Paid
3677,439.45,Wallet,Paid
3678,57.53,Card,Pending
3679,25.27,Cash,Pending
3680,193.51,Card,Paid
3681,790.29,Wallet,Paid
3682,38.64,Cash,Pending
3683,819.49,Wallet,Paid
3684,10.07,Card,Pending
3685,0.2,Cash,Pending
3686,718.16,Wallet,Paid
3687,649.73,Card,Paid
3688,20.22,Cash,Pending
3689,5.2,Cash,Pending
3690,43.07,Cash,Pending
3691,81.29,Cash,Pending
3692,289.06,Cash,Paid
3693,80.57,Card,Pending
3694,14.53,Card,Pending
3695,76.71,Cash,Pending
3696,5.07,Card,Pending
3697,23.84,Cash,Pending
3698,69.44,Cash,Pending
3699,320.48,Card,Paid
3700,9.85,Cash,Pending
3701,34.16,Card,Pending
3702,778.89,Cash,Paid
3703,633.84,Cash,Paid
3704,10.31,Card,Pending
3705,56.9,Cash,Pending
3706,83.89,Cash,Pending
3707,947.85,Wallet,Paid
3708,36.97,Card,Pending
3709,3.73,Cash,Pending
3710,79.29,Card,Pending
3711,22.89,Cash,Pending
3712,91.11,Card,Pending
3713,646.34,Wallet,Paid
3714,251.57,Card,Paid
3715,61.87,Card,Pending
3716,70.75,Card,Pending
3717,68.48,Card,Pending
3718,6.08,Card,Pending
3719,729.86,Wallet,Paid
3720,28.68,Cash,Pending
3721,88.95,Cash,Pending
3722,948.09,Wallet,Paid
3723,49.31,Card,Pending
3724,37.43,Card,Pending
3725,87.73,Cash,Pending
3726,83.05,Cash,Paid
3727,734.28,Wallet,Paid
3728,23.43,Cash,Pending
3729,55.4,Card,Pending
3730,27.34,Card,Pending
3731,91.31,Cash,Pending
3732,84.19,Cash,Pending
3733,3.18,Card,Pending
3734,514.61,Card,Paid
3735,69.6,Cash,Pending
3736,87.47,Card,Pending
3737,927.85,Card,Paid
3738,72.95,Cash,Pending
3739,401.73,Wallet,Paid
3740,51.98,Wallet,Paid
3741,10.77,Card,Pending
3742,738.81,Card,Paid
3743,19.34,Card,Pending
3744,40.01,Cash,Pending
3745,97.26,Card,Pending
3746,64.56,Cash,Pending
3747,49.67,Card,Pending
3748,95.74,Card,Pending
3749,45.42,Cash,Pending
3750,834.14,Wallet,Paid
3751,95.49,Card,Pending
3752,47.06,Card,Pending
3753,1.35,Cash,Pending
3754,460.17,Cash,Paid
3755,59.08,Card,Pending
3756,13.31,Card,Pending
3757,67.43,Card,Pending
3758,365.9,Wallet,Paid
3759,44.41,Card,Pending
3760,93.24,Card,Pending
3761,89.03,Cash,Pending
3762,155.34,Cash,Paid
3763,84.45,Card,Paid
3764,41.94,Card,Pending
3765,68.64,Card,Pending
3766,93.63,Cash,Pending
3767,74.96,Card,Pending
3768,2.04,Card,Pending
3769,239.25,Wallet,Paid
3770,20.4,Card,Pending
3771,15.79,Card,Pending
3772,85.8,Card,Pending
3773,670.78,Card,Paid
3774,60.6,Cash,Pending
3775,22.72,Cash,Pending
3776,28.6,Cash,Pending
3777,55.86,Card,Pending
3778,576.44,Cash,Paid
3779,24.69,Cash,Pending
3780,54.48,Cash,Pending
3781,9.7,Card,Pending
3782,109.38,Card,Paid
3783,20.13,Cash,Pending
3784,704.86,Cash,Paid
3785,54.55,Cash,Pending
3786,54.36,Card,Pending
3787,76.92,Cash,Pending
3788,27.71,Card,Pending
3789,944.22,Card,Paid
3790,69.52,Cash,Pending
3791,176.96,Wallet,Paid
3792,28.48,Cash,Pending
3793,770.02,Card,Paid
3794,75.42,Card,Pending
3795,575.04,Wallet,Paid
3796,490.72,Cash,Paid
3797,25.17,Cash,Pending
3798,589.03,Cash,Paid
3799,54.7,Card,Pending
3800,258.21,Cash,Paid
3801,752.84,Card,Paid
3802,10.19,Card,Pending
3803,5.19,Card,Pending
3804,96.39,Cash,Pending
3805,84.13,Card,Pending
3806,27.34,Card,Pending
3807,96.74,Cash,Pending
3808,946.63,Wallet,Paid
3809,745.24,Wallet,Paid
3810,23.45,Cash,Pending
3811,21.0,Card,Pending
3812,244.26,Wallet,Paid
3813,22.98,Cash,Pending
3814,359.98,Wallet,Paid
3815,16.16,Card,Pending
3816,56.85,Cash,Pending
3817,28.31,Cash,Pending
3818,357.29,Wallet,Paid
3819,33.43,Card,Pending
3820,375.1,Card,Paid
3821,310.47,Card,Paid
3822,13.33,Cash,Pending
3823,489.47,Cash,Paid
3824,85.34,Cash,Paid
3825,39.15,Card,Pending
3826,3.82,Card,Pending
3827,5.99,Cash,Pending
3828,553.91,Wallet,Paid
3829,92.61,Card,Paid
3830,92.69,Cash,Pending
3831,60.38,Card,Pending
3832,908.4,Card,Paid
3833,470.77,Cash,Paid
3834,19.56,Card,Pending
3835,48.86,Cash,Pending
3836,534.8,Card,Paid
3837,77.98,Cash,Pending
3838,11.35,Cash,Pending
3839,239.25,Card,Paid
3840,42.98,Cash,Pending
3841,91.64,Cash,Pending
3842,606.95,Cash,Paid
3843,750.5,Wallet,Paid
3844,56.51,Cash,Pending
3845,78.59,Card,Pending
3846,57.96,Card,Pending
3847,21.65,Cash,Pending
3848,50.42,Cash,Pending
3849,48.8,Cash,Pending
3850,979.09,Card,Paid
3851,16.61,Cash,Pending
3852,911.22,Card,Paid
3853,48.62,Card,Pending
3854,7.18,Cash,Pending
3855,24.92,Cash,Pending
3856,177.14,Cash,Paid
3857,22.04,Card,Pending
3858,635.42,Wallet,Paid
3859,6.8,Card,Pending
3860,43.34,Cash,Pending
3861,88.06,Cash,Pending
3862,61.57,Card,Pending
3863,125.82,Wallet,Paid
3864,32.18,Card,Pending
3865,15.95,Card,Pending
3866,8.87,Card,Pending
3867,579.56,Wallet,Paid
3868,532.22,Wallet,Paid
3869,655.03,Card,Paid
3870,69.78,Cash,Pending
3871,72.6,Cash,Pending
3872,62.59,Card,Pending
3873,19.96,Card,Pending
3874,0.93,Cash,Pending
3875,29.39,Card,Pending
3876,57.01,Cash,Pending
3877,89.52,Wallet,Paid
3878,112.7,Cash,Paid
3879,47.11,Cash,Pending
3880,27.03,Card,Pending
3881,35.77,Cash,Pending
3882,610.28,Cash,Paid
3883,83.79,Cash,Pending
3884,38.82,Card,Pending
3885,860.44,Card,Paid
3886,84.56,Cash,Pending
3887,61.48,Cash,Pending
3888,351.1,Wallet,Paid
3889,59.33,Cash,Pending
3890,44.07,Cash,Pending
3891,65.33,Cash,Pending
3892,48.09,Card,Pending
3893,226.71,Cash,Paid
3894,479.94,Card,Paid
3895,862.64,Wallet,Paid
3896,16.13,Cash,Pending
3897,91.08,Cash,Pending
3898,90.16,Card,Pending
3899,156.07,Card,Paid
3900,11.02,Cash,Pending
3901,19.29,Cash,Pending
3902,33.92,Cash,Pending
3903,797.15,Wallet,Paid
3904,140.0,Card,Paid
3905,15.34,Card,Pending
3906,61.82,Card,Paid
3907,45.36,Cash,Pending
3908,36.64,Cash,Pending
3909,7.15,Cash,Pending
3910,93.5,Cash,Pending
3911,88.09,Card,Pending
3912,47.34,Card,Pending
3913,9.17,Card,Pending
3914,29.68,Cash,Pending
3915,32.88,Card,Pending
3916,60.45,Card,Pending
3917,259.56,Card,Paid
3918,17.14,Card,Pending
3919,71.09,Cash,Pending
3920,11.02,Card,Pending
3921,30.5,Card,Pending
3922,34.1,Cash,Pending
3923,435.55,Cash,Paid
3924,0.97,Cash,Pending
3925,2.55,Card,Pending
3926,79.07,Cash,Pending
3927,229.27,Cash,Paid
3928,338.09,Cash,Paid
3929,64.18,Cash,Pending
3930,14.81,Card,Pending
3931,491.68,Cash,Paid
3932,298.53,Wallet,Paid
3933,93.81,Card,Pending
3934,50.11,Card,Pending
3935,4.86,Cash,Pending
3936,20.12,Card,Pending
3937,13.78,Card,Pending
3938,69.02,Wallet,Paid
3939,23.7,Cash,Pending
3940,84.6,Card,Pending
3941,900.14,Wallet,Paid
3942,55.01,Card,Pending
3943,32.3,Cash,Pending
3944,886.51,Cash,Paid
3945,16.0,Card,Pending
3946,312.9,Card,Paid
3947,30.64,Cash,Pending
3948,1.96,Cash,Pending
3949,73.87,Cash,Pending
3950,2.7,Card,Pending
3951,463.91,Card,Paid
3952,922.54,Cash,Paid
3953,648.82,Card,Paid
3954,11.41,Card,Pending
3955,88.98,Card,Pending
3956,13.6,Cash,Pending
3957,484.21,Wallet,Paid
3958,49.48,Cash,Pending
3959,25.08,Cash,Pending
3960,17.43,Card,Pending
3961,51.96,Card,Pending
3962,26.52,Card,Pending
3963,50.28,Cash,Pending
3964,11.93,Card,Pending
3965,6.1,Card,Pending
3966,47.78,Card,Pending
3967,45.14,Card,Pending
3968,80.76,Wallet,Paid
3969,122.36,Card,Paid
3970,88.46,Cash,Pending
3971,389.8,Cash,Paid
3972,456.04,Card,Paid
3973,72.65,Card,Pending
3974,582.08,Cash,Paid
3975,17.56,Cash,Pending
3976,21.03,Cash,Pending
3977,96.17,Cash,Pending
3978,70.2,Card,Pending
3979,742.82,Wallet,Paid
3980,30.71,Card,Pending
3981,33.87,Card,Pending
3982,29.68,Card,Pending
3983,900.67,Wallet,Paid
3984,563.32,Wallet,Paid
3985,33.53,Cash,Pending
3986,19.72,Card,Pending
3987,16.25,Cash,Pending
3988,75.71,Cash,Paid
3989,577.54,Cash,Paid
3990,543.99,Card,Paid
3991,579.65,Wallet,Paid
3992,77.01,Cash,Pending
3993,71.31,Card,Pending
3994,41.99,Cash,Pending
3995,821.47,Wallet,Paid
3996,49.93,Card,Pending
3997,22.06,Cash,Pending
3998,144.73,Card,Paid
3999,23.06,Card,Pending
4000,898.96,Wallet,Paid
4001,88.13,Card,Pending
4002,42.07,Cash,Pending
4003,647.01,Cash,Paid
4004,831.51,Wallet,Paid
4005,9.55,Card,Pending
4006,499.63,Cash,Paid
4007,70.4,Card,Pending
4008,95.8,Card,Pending
4009,35.38,Cash,Pending
4010,78.9,Cash,Pending
4011,394.21,Card,Paid
4012,91.02,Card,Pending
4013,7.19,Cash,Pending
4014,99.69,Card,Pending
4015,64.0,Card,Pending
4016,87.17,Cash,Pending
4017,171.13,Card,Paid
4018,590.25,Wallet,Paid
4019,77.2,Cash,Pending
4020,89.39,Cash,Pending
4021,93.58,Cash,Pending
4022,77.23,Cash,Pending
4023,67.83,Card,Pending
4024,89.27,Cash,Pending
4025,65.73,Cash,Pending
4026,63.47,Cash,Pending
4027,52.53,Card,Pending
4028,805.64,Wallet,Paid
4029,18.1,Card,Pending
4030,78.82,Wallet,Paid
4031,384.51,Cash,Paid
4032,42.35,Cash,Pending
4033,3.05,Card,Pending
4034,10.92,Cash,Pending
4035,80.95,Card,Pending
4036,76.1,Card,Pending
4037,47.39,Card,Pending
4038,33.72,Cash,Pending
4039,280.12,Card,Paid
4040,232.11,Wallet,Paid
4041,48.44,Cash,Pending
4042,927.96,Wallet,Paid
4043,330.76,Cash,Paid
4044,470.13,Card,Paid
4045,726.91,Wallet,Paid
4046,497.74,Cash,Paid
4047,51.48,Cash,Pending
4048,822.72,Card,Paid
4049,70.42,Cash,Pending
4050,39.6,Cash,Pending
4051,467.06,Wallet,Paid
4052,330.02,Cash,Paid
4053,73.8,Cash,Pending
4054,75.84,Card,Pending
4055,60.26,Cash,Pending
4056,58.13,Cash,Pending
4057,546.38,Wallet,Paid
4058,87.93,Cash,Pending
4059,90.94,Card,Pending
4060,31.91,Cash,Pending
4061,728.17,Card,Paid
4062,63.81,Card,Pending
4063,867.28,Cash,Paid
4064,25.14,Cash,Pending
4065,91.68,Cash,Pending
4066,73.48,Cash,Pending
4067,853.85,Cash,Paid
4068,583.42,Card,Paid
4069,93.82,Cash,Pending
4070,422.51,Wallet,Paid
4071,12.59,Card,Pending
4072,669.35,Cash,Paid
4073,94.6,Cash,Pending
4074,67.78,Cash,Pending
4075,686.67,Wallet,Paid
4076,677.26,Card,Paid
4077,65.59,Cash,Pending
4078,815.06,Card,Paid
4079,71.19,Card,Pending
4080,121.61,Wallet,Paid
4081,543.4,Card,Paid
4082,14.77,Cash,Pending
4083,7.21,Cash,Pending
4084,7.54,Cash,Pending
4085,565.09,Card,Paid
4086,27.15,Card,Pending
4087,769.79,Card,Paid
4088,28.65,Card,Pending
4089,876.98,Cash,Paid
4090,901.1,Cash,Paid
4091,710.5,Card,Paid
4092,142.63,Card,Paid
4093,48.36,Cash,Pending
4094,79.61,Card,Pending
4095,631.87,Cash,Paid
4096,14.26,Card,Pending
4097,242.73,Card,Paid
4098,24.84,Cash,Pending
4099,238.86,Wallet,Paid
4100,33.08,Card,Pending
4101,40.13,Cash,Pending
4102,717.85,Card,Paid
4103,16.66,Card,Pending
4104,81.84,Cash,Pending
4105,12.22,Card,Pending
4106,79.96,Card,Pending
4107,17.32,Cash,Pending
4108,943.17,Card,Paid
4109,14.2,Cash,Pending
4110,60.15,Card,Pending
4111,253.04,Card,Paid
4112,944.53,Wallet,Paid
4113,49.2,Cash,Pending
4114,13.38,Cash,Pending
4115,72.86,Cash,Pending
4116,610.56,Cash,Paid
4117,79.87,Cash,Pending
4118,38.62,Cash,Pending
4119,40.93,Card,Pending
4120,25.47,Cash,Pending
4121,0.64,Cash,Pending
4122,90.7,Card,Pending
4123,99.62,Card,Pending
4124,65.57,Card,Pending
4125,1.09,Cash,Pending
4126,63.69,Card,Pending
4127,78.47,Cash,Pending
4128,55.13,Card,Pending
4129,351.12,Card,Paid
4130,40.42,Cash,Pending
4131,78.95,Cash,Pending
4132,30.96,Card,Pending
4133,83.2,Cash,Pending
4134,46.41,Card,Pending
4135,51.28,Card,Pending
4136,99.6,Card,Pending
4137,84.65,Cash,Pending
4138,456.03,Card,Paid
4139,13.42,Cash,Pending
4140,7.68,Card,Pending
4141,68.09,Cash,Pending
4142,4.61,Cash,Pending
4143,91.58,Card,Pending
4144,35.83,Card,Pending
4145,594.93,Card,Paid
4146,75.59,Card,Pending
4147,52.22,Cash,Pending
4148,29.94,Card,Pending
4149,69.32,Card,Pending
4150,941.01,Card,Paid
4151,83.47,Card,Pending
4152,74.68,Cash,Pending
4153,39.67,Card,Pending
4154,40.79,Cash,Pending
4155,44.65,Card,Pending
4156,11.97,Cash,Pending
4157,83.94,Card,Pending
4158,98.49,Card,Pending
4159,522.2,Card,Paid
4160,48.19,Card,Pending
4161,104.17,Wallet,Paid
4162,381.19,Cash,Paid
4163,39.59,Cash,Pending
4164,381.51,Cash,Paid
4165,74.94,Cash,Pending
4166,8.69,Card,Pending
4167,42.88,Cash,Pending
4168,635.57,Cash,Paid
4169,45.51,Cash,Pending
4170,648.71,Card,Paid
4171,14.38,Cash,Pending
4172,77.21,Card,Pending
4173,43.35,Card,Pending
4174,91.93,Cash,Pending
4175,90.12,Cash,Pending
4176,603.93,Wallet,Paid
4177,5.38,Card,Pending
4178,56.04,Cash,Pending
4179,691.61,Card,Paid
4180,20.18,Cash,Pending
4181,26.42,Cash,Pending
4182,22.85,Cash,Pending
4183,19.3,Card,Pending
4184,547.69,Card,Paid
4185,8.14,Cash,Pending
4186,17.66,Cash,Pending
4187,120.31,Wallet,Paid
4188,2.44,Card,Pending
4189,94.91,Cash,Pending
4190,87.5,Card,Pending
4191,17.49,Cash,Pending
4192,45.48,Card,Pending
4193,92.75,Card,Pending
4194,41.57,Cash,Pending
4195,33.42,Card,Pending
4196,58.41,Card,Pending
4197,76.82,Card,Pending
4198,0.97,Cash,Pending
4199,7.5,Cash,Pending
4200,388.65,Cash,Paid
4201,136.52,Card,Paid
4202,69.8,Card,Paid
4203,451.96,Card,Paid
4204,48.18,Card,Pending
4205,70.15,Cash,Pending
4206,633.2,Card,Paid
4207,76.05,Card,Pending
4208,28.96,Cash,Pending
4209,24.35,Cash,Pending
4210,45.58,Cash,Pending
4211,12.28,Card,Pending
4212,82.27,Card,Pending
4213,43.79,Cash,Pending
4214,98.55,Cash,Pending
4215,4.0,Card,Pending
4216,45.78,Card,Pending
4217,24.65,Card,Pending
4218,300.56,Card,Paid
4219,908.56,Cash,Paid
4220,206.5,Card,Paid
4221,47.99,Cash,Pending
4222,216.62,Cash,Paid
4223,104.26,Wallet,Paid
4224,854.36,Cash,Paid
4225,33.11,Card,Pending
4226,118.25,Cash,Paid
4227,95.43,Card,Pending
4228,98.71,Card,Pending
4229,34.06,Card,Pending
4230,49.86,Cash,Pending
4231,59.96,Card,Paid
4232,35.38,Card,Pending
4233,91.16,Cash,Paid
4234,99.42,Cash,Pending
4235,98.43,Card,Pending
4236,80.89,Card,Paid
4237,144.76,Cash,Paid
4238,422.29,Wallet,Paid
4239,41.88,Cash,Pending
4240,9.11,Cash,Pending
4241,5.36,Card,Pending
4242,19.39,Cash,Pending
4243,86.5,Card,Pending
4244,975.95,Cash,Paid
4245,4.53,Card,Pending
4246,438.12,Cash,Paid
4247,533.37,Card,Paid
4248,19.27,Card,Pending
4249,8.56,Card,Pending
4250,14.03,Card,Pending
4251,81.11,Card,Pending
4252,26.29,Card,Pending
4253,419.61,Cash,Paid
4254,736.55,Card,Paid
4255,600.36,Cash,Paid
4256,16.8,Cash,Pending
4257,782.2,Cash,Paid
4258,57.13,Card,Pending
4259,444.56,Wallet,Paid
4260,893.83,Card,Paid
4261,19.64,Cash,Pending
4262,18.96,Card,Pending
4263,12.6,Card,Pending
4264,156.92,Card,Paid
4265,8.27,Card,Pending
4266,273.01,Wallet,Paid
4267,65.03,Cash,Pending
4268,46.29,Card,Pending
4269,637.81,Wallet,Paid
4270,64.53,Card,Pending
4271,51.25,Card,Pending
4272,88.67,Card,Pending
4273,716.81,Card,Paid
4274,68.82,Card,Pending
4275,413.87,Wallet,Paid
4276,817.72,Wallet,Paid
4277,94.28,Card,Pending
4278,73.89,Card,Pending
4279,464.65,Cash,Paid
4280,11.85,Card,Pending
4281,85.42,Cash,Pending
4282,986.84,Wallet,Paid
4283,63.06,Card,Pending
4284,574.87,Card,Paid
4285,74.88,Cash,Pending
4286,168.72,Card,Paid
4287,931.23,Wallet,Paid
4288,9.28,Card,Pending
4289,80.01,Cash,Pending
4290,66.14,Card,Pending
4291,92.3,Cash,Pending
4292,753.9,Cash,Paid
4293,189.1,Cash,Paid
4294,36.57,Cash,Pending
4295,32.21,Card,Pending
4296,63.59,Cash,Pending
4297,710.88,Cash,Paid
4298,34.64,Card,Pending
4299,85.66,Card,Pending
4300,24.43,Cash,Pending
4301,44.19,Cash,Pending
4302,43.63,Card,Pending
4303,84.22,Cash,Paid
4304,397.85,Cash,Paid
4305,93.0,Cash,Pending
4306,87.49,Card,Pending
4307,72.97,Cash,Pending
4308,87.16,Cash,Pending
4309,9.42,Cash,Pending
4310,60.9,Card,Pending
4311,91.15,Cash,Pending
4312,78.71,Cash,Pending
4313,72.48,Cash,Pending
4314,13.85,Cash,Pending
4315,43.12,Cash,Pending
4316,429.79,Card,Paid
4317,68.68,Cash,Pending
4318,8.2,Card,Pending
4319,253.33,Cash,Paid
4320,8.98,Cash,Pending
4321,71.46,Wallet,Paid
4322,14.17,Card,Pending
4323,16.91,Cash,Pending
4324,39.44,Cash,Pending
4325,514.09,Wallet,Paid
4326,67.69,Cash,Pending
4327,61.84,Cash,Pending
4328,998.24,Wallet,Paid
4329,12.82,Card,Pending
4330,24.26,Card,Pending
4331,90.72,Cash,Pending
4332,60.61,Card,Pending
4333,562.09,Cash,Paid
4334,32.02,Card,Pending
4335,58.55,Cash,Pending
4336,78.2,Card,Pending
4337,78.09,Card,Pending
4338,13.91,Cash,Pending
4339,58.15,Card,Pending
4340,97.78,Card,Pending
4341,81.95,Cash,Pending
4342,86.85,Card,Pending
4343,27.72,Card,Pending
4344,42.31,Cash,Pending
4345,526.7,Wallet,Paid
4346,642.92,Cash,Paid
4347,190.71,Cash,Paid
4348,58.83,Cash,Paid
4349,64.25,Cash,Pending
4350,650.73,Wallet,Paid
4351,72.96,Card,Pending
4352,2.13,Cash,Pending
4353,117.76,Cash,Paid
4354,485.35,Cash,Paid
4355,705.85,Cash,Paid
4356,38.96,Cash,Pending
4357,23.42,Cash,Pending
4358,20.18,Cash,Pending
4359,54.8,Card,Pending
4360,34.33,Card,Pending
4361,684.34,Wallet,Paid
4362,933.4,Card,Paid
4363,81.99,Card,Pending
4364,15.78,Card,Pending
4365,56.08,Card,Pending
4366,15.1,Cash,Pending
4367,96.09,Card,Pending
4368,45.7,Cash,Pending
4369,22.46,Cash,Pending
4370,86.7,Cash,Pending
